Restaurant,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time
ID_6200,39.91869711,-85.73766288,"North Indian, Chinese, Rolls",$20.00,$50.00,3.6,75,31,30 minutes
ID_1608,39.52092482,-85.80943337,"North Indian, Chinese, Fast Food",$20.00,$50.00,3.8,88,25,30 minutes
ID_5554,39.16856792,-85.6655753,North Indian,$10.00,$99.00,3.5,266,25,65 minutes
ID_2537,39.26131408,-85.52610009,North Indian,$20.00,$50.00,-,-,-,30 minutes
ID_699,39.79266844,-85.61928279,"Biryani, Chinese, Fast Food, Beverages, North Indian, Mughlai, Seafood",$35.00,$50.00,3.7,269,127,45 minutes
ID_2721,39.10985284,-85.52116478,"Fast Food, Biryani",$20.00,$50.00,3.3,11,7,30 minutes
ID_549,39.2632376,-85.46384745,"North Indian, Chinese, Pizza, Rolls, Bakery, Beverages, Mithai",$15.00,$50.00,3.6,348,139,45 minutes
ID_1770,39.96201888,-85.97224695,"Mithai, Fast Food",$10.00,$99.00,3.0,60,9,45 minutes
ID_4129,39.56174916,-85.80296351,North Indian,$15.00,$50.00,NEW,-,-,30 minutes
ID_4954,39.26512102,-85.35193777,"North Indian, Street Food",$20.00,$50.00,3.2,125,42,30 minutes
ID_2593,39.12203858,-85.92262713,Bakery,$20.00,$50.00,3.0,49,23,30 minutes
ID_275,39.38230447,-85.87991073,"North Indian, Mughlai",$25.00,$50.00,3.3,14,5,30 minutes
ID_6915,39.30380113,-85.96013735,"European, Italian, American, Salad",$65.00,$50.00,4.6,2858,1673,30 minutes
ID_7229,39.99132977,-85.64153181,"Healthy Food, Fast Food",$15.00,$50.00,3.5,49,9,45 minutes
ID_1170,39.45344645,-85.73843115,"Italian, Continental",$40.00,$99.00,3.4,130,55,45 minutes
ID_6392,39.01295519,-85.23803906,"North Indian, Chinese, Goan",$15.00,$50.00,NEW,-,-,30 minutes
ID_2402,39.27608393,-85.56217964,"Healthy Food, North Indian, Biryani, Continental, Beverages",$20.00,$50.00,4.2,476,105,30 minutes
ID_5446,39.92228154,-85.6902915,Desserts,$10.00,$50.00,3.3,19,4,30 minutes
ID_6795,39.3357737,-85.30484935,"Mithai, Street Food",$10.00,$50.00,3.2,9,3,30 minutes
ID_6649,39.08699537,-85.14916195,Chinese,$15.00,$50.00,3.6,48,20,30 minutes
ID_4428,39.112813,-85.15315372,North Indian,$10.00,$50.00,3.6,221,76,45 minutes
ID_2743,39.36124817,-85.48572232,"North Indian, Chinese",$35.00,$50.00,3.6,124,56,45 minutes
ID_4329,39.56321533,-85.27176693,North Indian,$15.00,$50.00,3.2,6,2,45 minutes
ID_847,39.44613764,-85.13969387,"North Indian, Street Food, South Indian, Mithai",$30.00,$99.00,4.2,3021,1174,65 minutes
ID_6080,39.34964848,-85.95553737,"Rajasthani, North Indian",$60.00,$50.00,4.3,860,484,65 minutes
ID_1588,39.40833434,-85.38874049,"Pizza, Italian",$30.00,$50.00,4.0,338,152,30 minutes
ID_7260,39.07127289,-85.01691293,"North Indian, Mughlai",$15.00,$50.00,2.8,7,3,30 minutes
ID_983,39.92769474,-85.89934316,Chinese,$10.00,$50.00,-,-,-,30 minutes
ID_2853,39.8493614,-85.31642692,"Mishti, Street Food, South Indian",$10.00,$50.00,3.5,77,35,30 minutes
ID_1092,39.42339043,-85.67439026,"North Indian, Chinese, Rolls, Desserts, Biryani",$20.00,$50.00,3.3,68,35,65 minutes
ID_291,39.76063133,-85.92107141,Fast Food,$15.00,$50.00,3.5,22,7,30 minutes
ID_4215,39.77418523,-85.95305973,"Fast Food, Chinese, North Indian",$15.00,$50.00,-,-,-,30 minutes
ID_8515,39.73908315,-85.69899443,"Chinese, Rolls, Wraps",$15.00,$50.00,3.5,17,5,30 minutes
ID_2348,39.11819369,-85.35811599,"Italian, Continental, Fast Food",$25.00,$50.00,4.1,87,48,30 minutes
ID_6952,39.02278531,-85.89390166,"Pizza, Salad, Burger, Sandwich, Lebanese, Italian",$15.00,$50.00,4.4,315,248,30 minutes
ID_6425,39.49360121,-85.95684845,"Continental, Finger Food, Seafood, Pizza",$50.00,$50.00,4.0,588,236,65 minutes
ID_653,39.80780214,-85.8453264,"Bengali, North Indian",$40.00,$50.00,4.0,381,204,45 minutes
ID_5879,39.07238421,-85.73452734,"North Indian, Mughlai, Kebab",$90.00,$450.00,4.2,1262,758,65 minutes
ID_596,39.04600437,-85.28562806,"Bakery, Desserts, Fast Food",$25.00,$99.00,3.8,27,23,120 minutes
ID_4016,39.05947388,-85.28451571,"Ice Cream, Desserts",$10.00,$50.00,3.6,60,30,30 minutes
ID_3023,39.19335572,-85.87486719,"North Indian, Italian, Continental",$20.00,$50.00,3.0,4,-,30 minutes
ID_7285,39.9721684,-85.65017908,"Andhra, North Indian, Chinese",$30.00,$50.00,3.6,173,85,65 minutes
ID_5429,39.27336434,-85.60130229,"Chinese, Momos",$25.00,$50.00,NEW,-,-,30 minutes
ID_6261,39.27264495,-85.06342756,"North Indian, Chinese, Rolls, Momos",$15.00,$50.00,4.1,318,235,65 minutes
ID_825,39.29917678,-85.45751888,"Chinese, Sushi, Thai, Poké, Asian",$40.00,$50.00,4.1,51,38,30 minutes
ID_3495,39.6193725,-85.30798433,Fast Food,$10.00,$50.00,4.0,394,207,45 minutes
ID_7548,39.29633215,-85.18355857,Paan,$15.00,$50.00,3.9,22,13,30 minutes
ID_4886,39.93935101,-85.24089228,Fast Food,$20.00,$50.00,-,-,-,30 minutes
ID_2483,39.21637338,-85.37271971,"Wraps, North Indian, Biryani, Fast Food",$25.00,$50.00,4.0,170,62,65 minutes
ID_345,39.40288014,-85.37480782,North Indian,$5.00,$50.00,NEW,-,-,30 minutes
ID_5121,39.22577428,-85.99629365,North Indian,$15.00,$50.00,3.0,6,1,30 minutes
ID_5506,39.13695169,-85.62890507,Street Food,$10.00,$50.00,3.9,143,33,45 minutes
ID_4147,39.36873739,-85.15397948,"North Indian, Chinese, South Indian",$20.00,$50.00,3.1,7,-,30 minutes
ID_7271,39.18131373,-85.79928802,South Indian,$5.00,$50.00,3.1,98,10,30 minutes
ID_8328,39.26375025,-85.20816117,Fast Food,$20.00,$50.00,3.9,391,159,30 minutes
ID_1769,39.27778262,-85.23839842,Street Food,$5.00,$50.00,3.5,23,5,30 minutes
ID_5652,39.54816321,-85.01144936,"North Indian, Mughlai, Kebab",$55.00,$99.00,3.7,1072,609,45 minutes
ID_1233,39.08271305,-85.28631463,"North Indian, Fast Food",$20.00,$50.00,4.0,109,53,30 minutes
ID_4753,39.0161404,-85.59150003,"Desserts, Ice Cream, Bakery",$10.00,$50.00,-,-,-,30 minutes
ID_4847,39.16052123,-85.11660132,"Biryani, Mughlai, Kebab, Rolls, Roast Chicken",$20.00,$50.00,NEW,-,-,30 minutes
ID_200,39.34909491,-85.86870141,North Indian,$10.00,$50.00,2.9,15,2,30 minutes
ID_4200,39.42606482,-85.50102393,"Ice Cream, Desserts",$10.00,$50.00,3.5,64,24,30 minutes
ID_4101,39.62185986,-85.92464341,"Biryani, North Indian",$20.00,$50.00,3.5,30,14,30 minutes
ID_2723,39.75496641,-85.34471597,Fast Food,$15.00,$99.00,3.2,16,5,30 minutes
ID_1309,39.52586187,-85.39413733,"Chinese, Mughlai, North Indian",$20.00,$50.00,3.5,63,34,30 minutes
ID_6750,39.74140835,-85.19346872,"North Indian, South Indian, Chinese",$25.00,$50.00,-,-,-,30 minutes
ID_249,39.547912,-85.40022509,"BBQ, Chinese, Lebanese",$20.00,$50.00,3.6,35,18,30 minutes
ID_1004,39.70498115,-85.42635042,Street Food,$5.00,$50.00,-,-,-,30 minutes
ID_3629,39.10846872,-85.12797244,"North Indian, Italian, Continental, Lebanese, Desserts, Beverages",$20.00,$0.00,-,-,-,30 minutes
ID_4809,39.75281807,-85.55574915,Tibetan,$15.00,$50.00,3.6,27,18,30 minutes
ID_7747,39.98264705,-85.11325798,"Cafe, North Indian, Fast Food",$25.00,$50.00,2.9,213,53,45 minutes
ID_5323,39.54379744,-85.91593093,"Fast Food, Bakery",$20.00,$50.00,4.2,133,72,65 minutes
ID_5637,39.06868899,-85.79753693,"North Indian, Mughlai",$25.00,$50.00,3.8,416,231,65 minutes
ID_6631,39.02896076,-85.54914436,"North Indian, Chinese, Mughlai, Fast Food",$30.00,$50.00,4.1,2521,1150,65 minutes
ID_4821,39.01600576,-85.85832522,Momos,$15.00,$99.00,-,-,-,30 minutes
ID_8117,39.39195104,-85.07673282,"Italian, Salad","1,00",$50.00,4.3,1276,671,45 minutes
ID_6464,39.68657957,-85.05896178,"North Indian, Chinese",$40.00,$50.00,4.4,479,322,30 minutes
ID_7238,39.29287033,-85.23528439,"Momos, Chinese, Fast Food",$10.00,$50.00,NEW,-,-,30 minutes
ID_865,39.40249921,-85.28429669,"Biryani, North Indian",$20.00,$50.00,3.3,15,7,30 minutes
ID_6025,39.79834808,-85.86891356,North Indian,$15.00,$50.00,3.0,5,1,30 minutes
ID_3692,39.78364632,-85.21655929,Street Food,$10.00,$50.00,3.2,7,3,30 minutes
ID_251,39.88686504,-85.42460902,"Rolls, Fast Food",$10.00,$50.00,-,-,-,30 minutes
ID_1198,39.72620632,-85.25578274,"Fast Food, Beverages",$15.00,$50.00,NEW,-,-,30 minutes
ID_6567,39.20019446,-85.52791501,"Bakery, Fast Food, Momos",$10.00,$50.00,4.1,428,160,30 minutes
ID_2060,39.82888155,-85.79287657,"Rolls, North Indian, Biryani, Chinese",$10.00,$50.00,NEW,-,-,30 minutes
ID_5515,39.07358675,-85.84392768,"Street Food, Mithai",$10.00,$50.00,4.0,304,108,30 minutes
ID_5739,39.22250956,-85.37578154,Fast Food,$15.00,$50.00,3.1,4,2,30 minutes
ID_7897,39.64693996,-85.45871133,"North Indian, Chinese",$15.00,$50.00,3.9,656,183,45 minutes
ID_2933,39.04685322,-85.9718062,Lebanese,$10.00,$50.00,NEW,-,-,30 minutes
ID_456,39.66979154,-85.85758647,"North Indian, Chinese",$20.00,$50.00,3.7,442,118,65 minutes
ID_2733,39.70740727,-85.23934196,"American, Italian, Continental, Burger, Sandwich",$30.00,$50.00,3.4,19,14,30 minutes
ID_8280,39.51938183,-85.66514706,"Chinese, Momos",$10.00,$50.00,3.5,13,5,30 minutes
ID_5974,39.72617673,-85.00392446,"North Indian, Chinese",$20.00,$50.00,2.8,10,4,30 minutes
ID_6277,39.3675987,-85.62957899,"North Indian, Chinese, Bengali",$20.00,$50.00,3.4,23,14,30 minutes
ID_3965,39.01627004,-85.47196604,"Healthy Food, North Indian, Beverages",$30.00,$50.00,3.7,46,19,30 minutes
ID_6049,39.00615625,-85.4608292,"South Indian, Beverages",$10.00,$50.00,3.5,18,7,30 minutes
ID_970,39.62240793,-85.45092823,Fast Food,$10.00,$50.00,NEW,-,-,30 minutes
ID_2311,39.58405906,-85.14481469,"Biryani, North Indian, Fast Food",$10.00,$50.00,3.3,6,4,30 minutes
ID_629,39.53314952,-85.65172352,"Street Food, Fast Food, Beverages, Desserts, Mithai",$5.00,$50.00,-,-,-,30 minutes
ID_634,39.78615825,-85.41910486,"Desserts, Street Food",$10.00,$50.00,3.7,19,4,30 minutes
ID_6510,39.78898973,-85.43938297,"North Indian, Chinese",$20.00,$50.00,3.3,17,4,30 minutes
ID_2648,39.6826913,-85.40443918,"Italian, Fast Food",$20.00,$50.00,3.2,60,17,45 minutes
ID_2032,39.70382935,-85.48113181,"North Indian, Chinese, Mughlai",$25.00,$350.00,4.3,1545,1095,45 minutes
ID_557,39.99952346,-85.66874205,"Pizza, Fast Food",$20.00,$99.00,3.5,32,4,45 minutes
ID_4855,39.64909002,-85.37531877,North Indian,$25.00,$50.00,3.8,251,14,30 minutes
ID_6205,39.94354245,-85.43113514,"Rolls, Fast Food",$15.00,$50.00,3.0,7,2,30 minutes
ID_2026,39.90016611,-85.13107505,"Fast Food, Juices",$15.00,$50.00,-,-,-,30 minutes
ID_1693,39.18225652,-85.67942322,Chinese,$20.00,$50.00,3.2,6,1,30 minutes
ID_7357,39.43410076,-85.2932707,"North Indian, Mughlai, Chinese, Fast Food, Momos",$25.00,$50.00,4.1,440,294,30 minutes
ID_6059,39.06807325,-85.85719736,"Street Food, Fast Food",$10.00,$50.00,3.7,33,7,30 minutes
ID_3954,39.32599292,-85.6181054,"North Indian, Street Food, Juices",$10.00,$50.00,4.3,693,233,45 minutes
ID_3957,39.01242334,-85.26406987,"North Indian, Chinese",$25.00,$50.00,2.8,19,7,30 minutes
ID_1466,39.1944846,-85.33912302,"Cafe, Salad, Healthy Food, Sandwich, Italian, Beverages, Desserts",$40.00,$50.00,4.4,245,120,30 minutes
ID_6852,39.01468771,-85.43551099,"South Indian, Chinese, North Indian",$20.00,$50.00,3.4,9,2,30 minutes
ID_8606,39.0309674,-85.93673742,"North Indian, Mughlai",$20.00,$50.00,3.5,138,26,65 minutes
ID_5558,39.13820506,-85.35125853,"Cafe, Italian, Bakery",$35.00,$50.00,3.9,527,232,45 minutes
ID_5944,39.65509516,-85.33387001,"Lucknowi, Biryani",$20.00,$50.00,2.9,33,15,30 minutes
ID_509,39.58654626,-85.28336664,"North Indian, Chinese",$20.00,$50.00,-,-,-,30 minutes
ID_5346,39.32806713,-85.69148,Ice Cream,$20.00,$50.00,3.6,94,43,45 minutes
ID_6699,39.01117229,-85.95231675,Beverages,$10.00,$50.00,4.1,139,70,30 minutes
ID_986,39.06354573,-85.02893304,"Coffee, Beverages, Sandwich",$20.00,$50.00,NEW,-,-,30 minutes
ID_7933,39.28957665,-85.93483536,"North Indian, South Indian",$10.00,$50.00,NEW,-,-,30 minutes
ID_4925,39.11814488,-85.59535463,"Biryani, Mughlai, North Indian, Rolls",$20.00,$50.00,3.6,88,43,45 minutes
ID_7544,39.98447932,-85.09782003,"Desserts, Beverages",$15.00,$50.00,4.1,806,513,45 minutes
ID_1594,39.27288876,-85.76488599,Pizza,$20.00,$50.00,-,-,-,30 minutes
ID_7262,39.81110774,-85.37819223,"North Indian, Chinese, Mughlai",$20.00,$50.00,3.5,55,28,30 minutes
ID_6637,39.6013631,-85.00348583,"Mughlai, Biryani",$10.00,$50.00,3.3,7,1,30 minutes
ID_3309,39.26349048,-85.15522113,Chinese,$15.00,$50.00,2.9,4,2,30 minutes
ID_3525,39.98854572,-85.74988571,"Mishti, Fast Food, North Indian, Street Food, South Indian",$15.00,$50.00,4.0,1332,668,45 minutes
ID_3633,39.76164589,-85.96406597,"Bakery, Desserts",$10.00,$50.00,3.1,4,1,30 minutes
ID_7239,39.20542775,-85.2731309,North Indian,$5.00,$50.00,3.6,20,4,30 minutes
ID_1735,39.82784677,-85.88099017,Chinese,$15.00,$50.00,NEW,-,-,30 minutes
ID_1485,39.23546553,-85.74290328,"Cafe, Fast Food",$20.00,$99.00,4.1,430,257,45 minutes
ID_7703,39.18396532,-85.37925804,"North Indian, Chinese",$20.00,$50.00,3.2,10,5,30 minutes
ID_2458,39.01547078,-85.6212127,"Kerala, South Indian, Seafood",$20.00,$50.00,3.9,95,40,30 minutes
ID_6312,39.82238434,-85.64248817,"Maharashtrian, South Indian, Chinese",$15.00,$50.00,3.3,12,7,30 minutes
ID_7501,39.7389464,-85.61573237,"North Indian, South Indian, Desserts, Beverages",$20.00,$50.00,3.3,33,23,30 minutes
ID_4652,39.42390852,-85.48272877,"Cafe, Beverages",$20.00,$50.00,-,-,-,30 minutes
ID_3630,39.22453257,-85.69801637,"North Indian, Chinese, Continental, Beverages",$25.00,$50.00,-,-,-,30 minutes
ID_5154,39.95889362,-85.61341417,"North Indian, Continental, Chinese, Steak",$40.00,$50.00,3.8,326,158,45 minutes
ID_4501,39.76599368,-85.22100484,"South Indian, Street Food",$10.00,$50.00,3.3,37,5,30 minutes
ID_2116,39.30438291,-85.21439613,"North Indian, Chinese, Biryani",$20.00,$50.00,3.1,9,4,65 minutes
ID_6191,39.70674486,-85.8439887,Mexican,$75.00,$50.00,4.0,677,372,30 minutes
ID_562,39.28906749,-85.07528017,"North Indian, Kebab, Chinese",$30.00,$50.00,4.5,450,285,30 minutes
ID_4199,39.40105799,-85.38557829,"Ice Cream, Desserts",$10.00,$50.00,-,-,-,30 minutes
ID_3813,39.48750702,-85.65956676,North Indian,$20.00,$50.00,3.2,11,8,45 minutes
ID_4867,39.16545268,-85.41578517,"Chinese, Biryani",$20.00,$50.00,3.2,8,5,30 minutes
ID_7248,39.19630194,-85.62270986,"Japanese, Sushi",$30.00,$50.00,3.8,221,115,45 minutes
ID_558,39.56151611,-85.49368992,Biryani,$10.00,$50.00,NEW,-,-,30 minutes
ID_6814,39.00580742,-85.92650983,"North Indian, South Indian, Fast Food, Chinese",$40.00,$50.00,4.0,341,215,45 minutes
ID_8303,39.47285332,-85.93555109,"North Indian, Seafood",$10.00,$50.00,3.3,22,4,30 minutes
ID_952,39.33127845,-85.31918839,"Cafe, American, Italian, Burger",$25.00,$50.00,4.1,1950,950,65 minutes
ID_5545,39.95412894,-85.83699145,"Tea, Fast Food, North Indian, Chinese",$15.00,$50.00,-,-,-,30 minutes
ID_1551,39.72528077,-85.40757059,Chinese,$20.00,$50.00,3.2,11,7,30 minutes
ID_2023,39.62094552,-85.78200215,North Indian,$50.00,$50.00,3.4,25,15,30 minutes
ID_7464,39.63722982,-85.69973847,"North Indian, Chinese, Seafood",$25.00,$50.00,-,-,-,45 minutes
ID_2900,39.28078734,-85.80221501,"Biryani, North Indian",$20.00,$50.00,3.2,144,25,30 minutes
ID_7515,39.23479836,-85.8478572,"North Indian, Mughlai, Chinese",$20.00,$50.00,3.8,118,72,45 minutes
ID_5708,39.30400578,-85.37686066,"Pizza, Fast Food, Italian",$40.00,$200.00,2.8,772,357,45 minutes
ID_4679,39.13906537,-85.82773232,Fast Food,$15.00,$50.00,3.4,18,1,30 minutes
ID_6972,39.93259057,-85.32981233,"North Indian, Chinese, South Indian",$20.00,$99.00,3.3,152,62,65 minutes
ID_4117,39.51947973,-85.85256018,"North Indian, Chinese, South Indian, Fast Food, Biryani",$25.00,$50.00,3.7,415,193,65 minutes
ID_5150,39.79011822,-85.05515166,North Indian,$20.00,$50.00,-,-,-,65 minutes
ID_2936,39.71405779,-85.17261226,"Goan, Seafood, North Indian",$40.00,$50.00,3.4,46,23,30 minutes
ID_1175,39.85465604,-85.2232685,"Fast Food, Beverages",$15.00,$50.00,3.5,143,32,30 minutes
ID_5935,39.14421831,-85.52463089,Maharashtrian,$10.00,$50.00,-,-,-,30 minutes
ID_6952,39.34835729,-85.00529061,"Pizza, Salad, Burger, Sandwich, Lebanese, Italian",$15.00,$50.00,4.4,315,248,30 minutes
ID_2620,39.31815043,-85.24525484,"North Indian, Chinese, Fast Food",$15.00,$50.00,NEW,-,-,30 minutes
ID_8128,39.01983939,-85.5041025,"Fast Food, Beverages",$20.00,$50.00,3.4,15,10,30 minutes
ID_6527,39.02195149,-85.3037329,"North Indian, Chinese",$20.00,$50.00,3.5,50,9,30 minutes
ID_108,39.79484632,-85.07835855,North Indian,$10.00,$50.00,4.0,126,69,30 minutes
ID_7143,39.06297422,-85.65677146,"Chinese, Fast Food",$10.00,$50.00,2.9,30,6,45 minutes
ID_5060,39.98496092,-85.21382015,South Indian,$10.00,$50.00,3.9,87,21,30 minutes
ID_8258,39.68102857,-85.76403027,"Tamil, Biryani, Chettinad, North Indian, Chinese, South Indian",$20.00,$50.00,3.6,105,45,30 minutes
ID_797,39.70805034,-85.3542914,"South Indian, Juices, Desserts",$10.00,$50.00,3.9,52,23,30 minutes
ID_7219,39.82496979,-85.49716374,"Fast Food, Chinese, Beverages",$25.00,$50.00,3.1,89,23,65 minutes
ID_303,39.68743164,-85.12385139,North Indian,$15.00,$50.00,3.4,19,1,30 minutes
ID_937,39.7915845,-85.11301348,"Mughlai, Biryani",$20.00,$50.00,3.4,12,3,30 minutes
ID_1350,39.38403396,-85.42579934,Bakery,$10.00,$50.00,4.6,355,260,30 minutes
ID_5885,39.55422724,-85.98611321,North Indian,$15.00,$50.00,3.1,8,3,30 minutes
ID_7260,39.40783682,-85.58475801,"North Indian, Mughlai",$15.00,$50.00,-,-,-,30 minutes
ID_4204,39.38280517,-85.27119654,"Bakery, Fast Food, Desserts",$20.00,$50.00,3.7,147,72,120 minutes
ID_8406,39.94912837,-85.82118277,"Desserts, Beverages, Ice Cream",$15.00,$50.00,3.8,27,17,30 minutes
ID_2493,39.45035598,-85.41601897,"Fast Food, Street Food, Beverages, Juices",$25.00,$50.00,4.2,1762,899,45 minutes
ID_8036,39.21632376,-85.04038119,"Biryani, North Indian",$30.00,$50.00,4.0,47,43,30 minutes
ID_911,39.21163388,-85.80858638,"North Indian, Biryani",$15.00,$50.00,3.5,28,5,30 minutes
ID_8496,39.51389002,-85.43900839,"Asian, Chinese",$20.00,$50.00,4.2,180,76,45 minutes
ID_1828,39.44212506,-85.62274867,"Kerala, Seafood, Chinese",$30.00,$50.00,3.9,394,141,65 minutes
ID_3765,39.71527403,-85.54740135,"Fast Food, Burger",$15.00,$50.00,3.1,15,-,65 minutes
ID_8292,39.95521148,-85.82599963,"Chinese, North Indian, South Indian, Street Food",$20.00,$50.00,3.5,89,34,45 minutes
ID_1209,39.24679246,-85.84952976,"Cafe, Beverages, Sandwich, Fast Food, Desserts",$25.00,$50.00,2.6,41,19,45 minutes
ID_7055,39.07006528,-85.60462664,Desserts,$10.00,$50.00,3.3,7,1,30 minutes
ID_7818,39.87830745,-85.57528043,"North Indian, Mughlai",$20.00,$50.00,-,-,-,30 minutes
ID_7790,39.18822703,-85.96928919,"North Indian, South Indian, Chinese",$15.00,$50.00,NEW,-,-,30 minutes
ID_6899,39.70775776,-85.78820911,"Coffee, Fast Food, Beverages",$20.00,$50.00,NEW,-,-,45 minutes
ID_4189,39.56386002,-85.56762729,"South Indian, Fast Food",$10.00,$50.00,-,-,-,30 minutes
ID_165,39.7041726,-85.84418694,Fast Food,$20.00,$50.00,3.3,7,5,30 minutes
ID_8276,39.5691344,-85.73531418,"Ice Cream, Beverages",$10.00,$50.00,3.2,6,2,30 minutes
ID_6707,39.21871275,-85.55874279,"Street Food, North Indian",$10.00,$50.00,3.1,27,7,30 minutes
ID_4666,39.76326491,-85.27491888,North Indian,$10.00,$50.00,4.3,133,126,30 minutes
ID_6318,39.5295557,-85.94613017,"Rolls, Kebab",$20.00,$50.00,3.9,129,65,65 minutes
ID_7655,39.50956999,-85.55692359,Fast Food,$10.00,$50.00,3.4,15,2,30 minutes
ID_8102,39.16296799,-85.85032715,Fast Food,$10.00,$50.00,3.1,4,3,30 minutes
ID_8553,39.92222579,-85.27046543,Pizza,$10.00,$50.00,2.9,4,2,30 minutes
ID_6395,39.07854638,-85.78285327,North Indian,$15.00,$50.00,2.7,13,5,30 minutes
ID_1586,39.66032496,-85.20060626,Fast Food,$10.00,$50.00,2.9,5,2,30 minutes
ID_5305,39.27049181,-85.39454523,"Bakery, Desserts",$10.00,$50.00,3.4,21,7,30 minutes
ID_389,39.22550445,-85.72307742,"Andhra, North Indian, Chinese, Seafood",$20.00,$50.00,3.7,-,-,45 minutes
ID_7082,39.66881724,-85.1230257,South Indian,$15.00,$50.00,3.8,385,20,45 minutes
ID_923,39.95307824,-85.07001005,"Biryani, Kebab, North Indian, Hyderabadi",$20.00,$50.00,3.0,4,2,30 minutes
ID_5591,39.82109426,-85.18257806,"North Indian, Chinese",$20.00,$50.00,3.5,72,29,45 minutes
ID_4254,39.71926259,-85.77423646,"Beverages, Fast Food, Desserts",$10.00,$50.00,3.7,22,9,30 minutes
ID_8343,39.11096094,-85.51971337,"South Indian, Chinese",$10.00,$50.00,3.8,128,32,45 minutes
ID_6112,39.82151,-85.69706182,Chinese,$10.00,$50.00,NEW,-,-,30 minutes
ID_4693,39.66232997,-85.16757742,"South Indian, Mithai",$15.00,$50.00,3.7,78,31,30 minutes
ID_4212,39.10632665,-85.3460311,Chinese,$20.00,$99.00,4.0,46,35,30 minutes
ID_1590,39.65037493,-85.71852652,Fast Food,$20.00,$50.00,3.3,11,-,30 minutes
ID_3969,39.05154676,-85.30635139,"Beverages, Desserts, Ice Cream",$20.00,$50.00,3.8,108,61,30 minutes
ID_3185,39.4371711,-85.82305999,"Fast Food, Beverages",$10.00,$50.00,4.0,500,335,30 minutes
ID_2854,39.44158354,-85.55201806,Mishti,$15.00,$50.00,3.3,7,1,30 minutes
ID_2301,39.36821952,-85.19769368,"Pizza, Fast Food",$20.00,$0.00,3.7,112,18,30 minutes
ID_2239,39.17055152,-85.91698908,"Salad, Healthy Food, Fast Food",$10.00,$50.00,3.4,21,10,30 minutes
ID_4023,39.36756249,-85.7314952,"Healthy Food, Salad, Lebanese",$20.00,$50.00,3.7,49,23,30 minutes
ID_5930,39.78458281,-85.61570097,"Biryani, North Indian",$20.00,$50.00,3.5,12,5,30 minutes
ID_1033,39.87805789,-85.24286585,"Finger Food, Brazilian, BBQ",$75.00,$50.00,4.3,108,67,45 minutes
ID_3120,39.99611595,-85.62720222,"South Indian, Fast Food",$10.00,$50.00,3.3,7,3,30 minutes
ID_2421,39.35122963,-85.01264549,"Continental, North Indian, Mughlai, Italian, Asian",$80.00,$50.00,4.5,2831,1415,30 minutes
ID_8285,39.83319224,-85.34427827,"Pizza, Fast Food",$15.00,$50.00,3.6,37,6,30 minutes
ID_5850,39.16725373,-85.35964841,"Chinese, South Indian, Burger, Sandwich, Momos, Wraps, Fast Food, Beverages",$10.00,$50.00,NEW,-,-,30 minutes
